CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Total_Numero_Cotistas;Valor_Ativo;Patrimonio_Liquido;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes
35.820.768/0001-96;01/12/2022;1;16/01/2023;ZION CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;08/05/2020;INVESTIDORES EM GERAL;BRZIFICTF000;47485;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;0;48576.7;4803.02;63;56238070.77;56184445.74;1,1832E+14;0.000873;-0.000755;-0.000755;0
35.864.448/0001-38;01/01/2022;1;14/02/2022;KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28/10/2020;INVESTIDORES EM GERAL;BRKNSCCTF008;7936528;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;9920660;793475.18;;44699;799116164.34;708642133.38;8,92887E+14;0.00112;0.000712;-0.013104;0.013816
35.864.448/0001-38;01/02/2022;1;15/03/2022;KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28/10/2020;INVESTIDORES EM GERAL;BRKNSCCTF008;7936528;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;7936528;690878.56;;48479;792248902.86;703260649.36;8,86106E+14;0.000982;0.003606;-0.007594;0.0112
35.864.448/0001-38;01/03/2022;1;14/04/2022;KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28/10/2020;INVESTIDORES EM GERAL;BRKNSCCTF008;13275794;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;11413868.06;991260.41;;50616;1207664695.87;1194397975.18;8,99681E+14;0.00083;0.025023;0.01532;0.009703
35.864.448/0001-38;01/04/2022;1;09/05/2022;KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28/10/2020;INVESTIDORES EM GERAL;BRKNSCCTF008;13275794;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;15134405.16;1133803.39;;59143;1206330036.86;1189690747.92;8,96135E+14;0.000953;0.00873;-0.003941;0.012671
35.864.448/0001-38;01/05/2022;1;13/06/2022;KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28/10/2020;INVESTIDORES EM GERAL;BRKNSCCTF008;13275794;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;17922321.9;1292322.68;;63527;1313798344.97;1187259742.46;8,94304E+14;0.001089;0.013022;-0.002043;0.015065
35.864.448/0001-38;01/06/2022;1;12/07/2022;KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28/10/2020;INVESTIDORES EM GERAL;BRKNSCCTF008;13275794;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;14470615.46;1232752.3;;66648;1302019886.12;1178095205.05;8,87401E+14;0.001046;0.004469;-0.007719;0.012188
35.864.448/0001-38;01/07/2022;1;12/08/2022;KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28/10/2020;INVESTIDORES EM GERAL;BRKNSCCTF008;13275794;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;12080972.54;1221335.14;;68604;1294675829.4;1171973199;8,8279E+14;0.001042;0.005058;-0.005197;0.010255
35.864.448/0001-38;01/08/2022;1;14/09/2022;KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28/10/2020;INVESTIDORES EM GERAL;BRKNSCCTF008;13275794;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;9293055.8;1271005.56;;71108;1299627141.45;1178257357.98;8,87523E+14;0.001079;0.013291;0.005362;0.007929
35.864.448/0001-38;01/09/2022;1;11/10/2022;KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28/10/2020;INVESTIDORES EM GERAL;BRKNSCCTF008;13275794;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;6637897;1135497.63;;74976;1304029961.32;1184270894.35;8,92053E+14;0.000959;0.010738;0.005104;0.005634
35.864.448/0001-38;01/10/2022;1;11/11/2022;KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28/10/2020;INVESTIDORES EM GERAL;BRKNSCCTF008;13275794;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;6903412.88;1091333.49;;77952;1311070937.04;1189926884.16;8,96313E+14;0.000917;0.010605;0.004776;0.005829
35.864.448/0001-38;01/11/2022;1;14/12/2022;KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28/10/2020;INVESTIDORES EM GERAL;BRKNSCCTF008;13275794;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;9956845.5;1094747.26;;80450;1301656344.37;1176250630.59;8,86012E+14;0.000931;-0.003125;-0.011493;0.008368
35.864.448/0001-38;01/12/2022;1;13/01/2023;KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28/10/2020;INVESTIDORES EM GERAL;BRKNSCCTF008;13275794;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;12479246.36;1190668.04;;82082;1298886183.49;1169943360.09;8,81261E+14;0.001018;0.005247;-0.005362;0.010609
35.880.201/0001-05;01/01/2022;1;15/02/2022;DARP JIVE FII;22/12/2020;INVESTIDOR PROFISSIONAL;;2.688.732.572.868;N;N;Renda;Outros;Ativa;Indeterminado;0;0;0;1;303593000.95;228554116.7;0.85004407;0;-0.00702415;-0.00702415;0
35.880.201/0001-05;01/02/2022;1;08/03/2022;DARP JIVE FII;22/12/2020;INVESTIDOR PROFISSIONAL;;2.711.267.624.607;N;N;Renda;Outros;Ativa;Indeterminado;0;0;0;1;302468779.98;229606442.59;0.84686012;0;-0.00374563;-0.00374563;0
35.880.201/0001-05;01/03/2022;1;18/04/2022;DARP JIVE FUNDO DE INVEST. IMOBILIARIO;22/12/2020;INVESTIDOR PROFISSIONAL;;2.784.828.472.366;N;N;Renda;Outros;Ativa;Indeterminado;0;0;0;1;301963174.72;233009374.26;0.83670997;0;-0.01198563;-0.01198563;0
35.880.201/0001-05;01/04/2022;1;16/05/2022;DARP JIVE FUNDO DE INVEST. IMOBILIARIO;22/12/2020;INVESTIDOR PROFISSIONAL;;2.860.566.975.661;N;N;Renda;Outros;Ativa;Indeterminado;0;0;0;1;300744352.76;238562009.69;0.83396757;0;-0.0032776;-0.0032776;0
35.880.201/0001-05;01/05/2022;1;15/06/2022;DARP JIVE FUNDO DE INVEST. IMOBILIARIO;22/12/2020;INVESTIDOR PROFISSIONAL;;2.867.767.342.563;N;N;Renda;Outros;Ativa;Indeterminado;0;0;0;1;314642114.35;252707750;0.88120032;0;0.0566362;0.0566362;0
35.880.201/0001-05;01/06/2022;1;15/07/2022;DARP JIVE FUNDO DE INVEST. IMOBILIARIO;22/12/2020;INVESTIDOR PROFISSIONAL;;2.967.102.526.644;N;N;Renda;Outros;Ativa;Indeterminado;0;0;0;1;316224034.81;264499589.57;0.89144068;0;0.01162092;0.01162092;0
35.880.201/0001-05;01/07/2022;1;15/08/2022;DARP JIVE FUNDO DE INVEST. IMOBILIARIO;22/12/2020;INVESTIDOR PROFISSIONAL;;3.298.169.906.477;N;N;Renda;Outros;Ativa;Indeterminado;0;0;0;1;346588960.54;293604456.04;0.89020416;0;-0.0013871;-0.0013871;0
35.880.201/0001-05;01/08/2022;1;15/09/2022;DARP JIVE FUNDO DE INVEST. IMOBILIARIO;22/12/2020;INVESTIDOR PROFISSIONAL;;3.419.724.073.749;N;N;Renda;Outros;Ativa;Indeterminado;0;0;0;1;356542127.59;303840014.66;0.88849278;0;-0.00192246;-0.00192246;0
35.880.201/0001-05;01/09/2022;1;13/10/2022;DARP JIVE FUNDO DE INVEST. IMOBILIARIO;22/12/2020;INVESTIDOR PROFISSIONAL;;3.459.963.365.869;N;N;Renda;Outros;Ativa;Indeterminado;0;0;0;1;347830053.55;295058681.92;0.85277979;0;0.00209305;0.00209305;0
35.880.201/0001-05;01/10/2022;1;16/11/2022;DARP JIVE FUNDO DE INVEST. IMOBILIARIO;22/12/2020;INVESTIDOR PROFISSIONAL;;348.114.243.807;N;N;Renda;Outros;Ativa;Indeterminado;0;0;0;1;351432378.51;324222991.7;0.93136951;0;0.09215711;0.09215711;0
35.880.201/0001-05;01/11/2022;1;15/12/2022;DARP JIVE FUNDO DE INVEST. IMOBILIARIO;22/12/2020;INVESTIDOR PROFISSIONAL;;348.114.243.807;N;N;Renda;Outros;Ativa;Indeterminado;0;0;0;1;353425217.3;325671708.4;0.93553112;0;0.00446827;0.00446827;0
35.880.201/0001-05;01/12/2022;1;16/01/2023;DARP JIVE FUNDO DE INVEST. IMOBILIARIO;22/12/2020;INVESTIDOR PROFISSIONAL;;3.737.902.972.601;N;N;Renda;Outros;Ativa;Indeterminado;0;0;0;1;357592490.91;349574352.01;0.93521516;0;-0.00033773;-0.00033773;0
35.940.506/0001-65;01/01/2022;1;11/02/2022;PLATINIUM XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO;05/11/2021;INVESTIDOR PROFISSIONAL;1;14.358.447;N;N;Renda;Híbrido;Ativa;Indeterminado;;32000;;1;81258.07;49258.07;3,4306E+14;0.64964;-0.889949;-0.889949;0
35.940.506/0001-65;01/02/2022;1;10/03/2022;PLATINIUM XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO;05/11/2021;INVESTIDOR PROFISSIONAL;1;14.358.447;N;N;Renda;Híbrido;Ativa;Indeterminado;;32000;;1;49691.25;17691.25;1,23211E+14;0.76309;-0.6408;-0.6408;0
35.940.506/0001-65;01/03/2022;1;11/04/2022;PLATINIUM XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO;05/11/2021;INVESTIDOR PROFISSIONAL;1;44.515.040.034.537;N;N;Renda;Híbrido;Ativa;Indeterminado;;32000;;1;132337.24;100337.24;0.225400763252495;0.31893;-0.9817;-0.9817;0
35.940.506/0001-65;01/04/2022;1;10/05/2022;PLATINIUM XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO;05/11/2021;INVESTIDOR PROFISSIONAL;1;44.515.040.034.537;N;N;Renda;Híbrido;Ativa;Indeterminado;;32000;;1;101139.81;69139.81;0.155317865481774;0.46283;-0.310925;-0.310925;0
35.940.506/0001-65;01/05/2022;1;08/06/2022;PLATINIUM XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO;05/11/2021;INVESTIDOR PROFISSIONAL;1;44.515.040.034.537;N;N;Renda;Híbrido;Ativa;Indeterminado;;32000;;1;69579.87;37579.87;0.084420613731547;0.35923;-0.456466;-0.456466;0
35.940.506/0001-65;01/06/2022;1;07/07/2022;PLATINIUM XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO;05/11/2021;INVESTIDOR PROFISSIONAL;1;44.515.040.034.537;N;N;Renda;Híbrido;Ativa;Indeterminado;;32000;;1;37578.21;5578.21;0.0125310681416262;1;-0.851564;-0.851564;0
35.940.506/0001-65;01/07/2022;1;15/08/2022;PLATINIUM XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO;05/11/2021;INVESTIDOR PROFISSIONAL;1;481.932.162.347.377;N;N;Renda;Híbrido;Ativa;Indeterminado;;32000;;1;87291.07;55291.07;114.727.910.523.113;1;-1;-1;0
35.940.506/0001-65;01/08/2022;1;14/09/2022;PLATINIUM XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO;05/11/2021;INVESTIDOR PROFISSIONAL;1;481.932.162.347.377;N;N;Renda;Híbrido;Ativa;Indeterminado;;32000;;1;52795.54;20795.54;431.503.469.258.202;1;-0.622807;-0.622807;0
35.940.506/0001-65;01/09/2022;1;11/10/2022;PLATINIUM XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO;05/11/2021;INVESTIDOR PROFISSIONAL;1;363.261;N;N;Renda;Híbrido;Ativa;Indeterminado;;32000;;1;80532.09;48532.09;1,33601E+14;1;3,107E+14;3,107E+14;0
35.940.506/0001-65;01/10/2022;1;14/11/2022;PLATINIUM XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO;05/11/2021;INVESTIDOR PROFISSIONAL;1;363.261;N;N;Renda;Híbrido;Ativa;Indeterminado;;32000;;1;38310.56;6310.56;1,7372E+14;1;-0.869971;-0.869971;0
35.940.506/0001-65;01/11/2022;1;13/12/2022;PLATINIUM XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO;05/11/2021;INVESTIDOR PROFISSIONAL;1;1.345.936.711;N;N;Renda;Híbrido;Ativa;Indeterminado;;32000;;1;150699.12;118699.12;0.881907143403565;1;-0.949234;-0.949234;0
35.940.506/0001-65;01/12/2022;1;12/01/2023;PLATINIUM XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO;05/11/2021;INVESTIDOR PROFISSIONAL;1;19.941.303.513;N;N;Renda;Híbrido;Ativa;Indeterminado;0;32145.45;0;1;1134938.83;1102793.38;0.553019705698313;1;-0.372927;-0.372927;0
36.098.375/0001-83;01/01/2022;1;09/02/2022;BTSP I FUNDO DE INVESTIMENTO IMOBILIÁRIO;13/03/2020;INVESTIDORES EM GERAL;BRBTSGCTF005;775015;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;612261.85;22000;0;52;103921883.71;103256976.12;13323222921;0.000213;0.00593378;4.26E-06;0.00592952
36.098.375/0001-83;01/02/2022;1;11/03/2022;BTSP I FUNDO DE INVESTIMENTO IMOBILIÁRIO;13/03/2020;INVESTIDORES EM GERAL;BRBTSGCTF005;775015;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;612261.85;25000;0;52;103942419.9;103251803.65;13322555518;0.000242;0.00587941;-0.05009;0.0059295
36.098.375/0001-83;01/03/2022;1;11/04/2022;BTSP I FUNDO DE INVESTIMENTO IMOBILIÁRIO;13/03/2020;INVESTIDORES EM GERAL;BRBTSGCTF005;775015;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;604511.7;25000;0;52;103937995.95;103255153.58;13322987759;0.000242;0.00596223;0.03244;0.00592979
36.098.375/0001-83;01/04/2022;1;10/05/2022;BTSP I FUNDO DE INVESTIMENTO IMOBILIÁRIO;13/03/2020;INVESTIDORES EM GERAL;BRBTSGCTF005;775015;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;604511.7;25000;0;52;103941765.46;103259336.82;13323527521;0.000242;0.00589505;0.04051;0.00585454
36.098.375/0001-83;01/05/2022;1;09/06/2022;BTSP I FUNDO DE INVESTIMENTO IMOBILIÁRIO;13/03/2020;INVESTIDORES EM GERAL;BRBTSGCTF005;775015;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;604511.7;25000;0;52;103924852.93;103262686.68;13323959753;0.000242;0.00588675;0.03244;0.00585431
36.098.375/0001-83;01/06/2022;2;11/07/2022;BTSP I FUNDO DE INVESTIMENTO IMOBILIÁRIO;13/03/2020;INVESTIDORES EM GERAL;BRBTSGCTF005;775015;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;604511.7;25000;0;52;104007836.49;103339905.74;1333392331;0.000242;0.00660191;0.00074779;0.00585412
36.098.375/0001-83;01/07/2022;1;05/08/2022;BTSP I FUNDO DE INVESTIMENTO IMOBILIÁRIO;13/03/2020;INVESTIDORES EM GERAL;BRBTSGCTF005;775015;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;682013.2;25000;0;52;104088026.74;103340121.81;13333951189;0.000242;0.00585183;2.09E-06;0.00584974
36.098.375/0001-83;01/08/2022;1;12/09/2022;BTSP I FUNDO DE INVESTIMENTO IMOBILI?RIO;13/03/2020;INVESTIDORES EM GERAL;BRBTSGCTF005;775015;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;674263.05;25000;0;52;104819788.73;104071243.95;13428287704;0.00024;0.0136746;0.00707491;0.00659969
36.098.375/0001-83;01/09/2022;1;07/10/2022;BTSP I FUNDO DE INVESTIMENTO IMOBILIÁRIO;13/03/2020;INVESTIDORES EM GERAL;BRBTSGCTF005;775015;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;674263.05;25000;0;56;104090119.23;103338844.45;13333786372;0.000242;-0.00055862;-0.00703748;0.00647886
36.098.375/0001-83;01/10/2022;1;04/11/2022;BTSP I FUNDO DE INVESTIMENTO IMOBILIÁRIO;13/03/2020;INVESTIDORES EM GERAL;BRBTSGCTF005;775015;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;674263.05;25000;0;56;104095300.45;103341425.67;13334119426;0.000242;0.00654976;0.02498;0.00652478
36.098.375/0001-83;01/11/2022;1;12/12/2022;BTSP I FUNDO DE INVESTIMENTO IMOBILIÁRIO;13/03/2020;INVESTIDORES EM GERAL;BRBTSGCTF005;775015;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;666512.9;25000;0;56;104094584.78;103341940.15;13334185809;0.000242;0.0065296;4.98E-06;0.00652462
36.098.375/0001-83;01/12/2022;1;06/01/2023;BTSP I FUNDO DE INVESTIMENTO IMOBILIÁRIO;13/03/2020;INVESTIDORES EM GERAL;BRBTSGCTF005;775015;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;674263.05;25000;0;56;107438201.02;106681020.3;13765026522;0.000234;0.03876058;0.03231099;0.00644959
36.200.654/0001-06;01/01/2022;1;15/02/2022;VINCI FULWOOD DESENV LOGÍSTICO FUNDO DE INVEST IMOBILIÁRIO;25/02/2021;INVESTIDOR QUALIFICADO;BR06X4CTF005;683.526.400.397;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;;410945.64;;21;83773853.08;83326565.48;1,21907E+14;0.00719248614508876;-0.006075;-0.006075;
36.200.654/0001-06;01/02/2022;1;15/03/2022;VINCI FULWOOD DESENV LOGÍSTICO FUNDO DE INVEST IMOBILIÁRIO;25/02/2021;INVESTIDOR QUALIFICADO;BR06X4CTF005;68.352.640.003.972;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;;365976.17;;20;83430641.92;83019039.25;1,21457E+14;0.00440834022299288;-0.003548;-0.003548;
36.200.654/0001-06;01/03/2022;1;18/04/2022;VINCI FULWOOD DESENV LOGÍSTICO FUNDO DE INVEST IMOBILIÁRIO;25/02/2021;INVESTIDOR QUALIFICADO;BR06X4CTF005;68.352.640.003.972;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;;430514.47;;20;83142321.89;82666684.9;1,20941E+14;0.00518085414747955;0.00101;0.00101;
36.200.654/0001-06;01/04/2022;1;16/05/2022;VINCI FULWOOD DESENV LOGÍSTICO FUNDO DE INVEST IMOBILIÁRIO;25/02/2021;INVESTIDOR QUALIFICADO;BR06X4CTF005;68.352.640.003.972;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;;371807.96;;20;82853779.58;82323875.94;1,2044E+14;0.00451640494029927;0.000395;0.000395;
36.200.654/0001-06;01/05/2022;1;15/06/2022;VINCI FULWOOD DESENV LOGÍSTICO FUNDO DE INVEST IMOBILIÁRIO;25/02/2021;INVESTIDOR QUALIFICADO;BR06X4CTF005;85.440.800.014.896;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;;430514.47;301049.09;20;99926531.79;99180392.93;1,16081E+14;0.00522952138834876;-0.044923;-0.044923;
36.200.654/0001-06;01/06/2022;1;15/07/2022;VINCI FULWOOD DESENV LOGÍSTICO FUNDO DE INVEST IMOBILIÁRIO;25/02/2021;INVESTIDOR QUALIFICADO;BR06X4CTF005;854408;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;;410945.64;117425.47;91;99281570.85;98735935.39;1,15561E+14;0.00416206762387771;-0.002168;-0.002168;
36.200.654/0001-06;01/07/2022;1;15/08/2022;VINCI FULWOOD DESENV LOGÍSTICO FUNDO DE INVEST IMOBILIÁRIO;25/02/2021;INVESTIDOR QUALIFICADO;BR06X4CTF005;85.440.800.014.896;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;;410945.64;87152.48;98;122632624.74;98476924.95;1,15257E+14;0.00417301454334252;0.001229;0.001229;
36.200.654/0001-06;01/08/2022;1;14/09/2022;VINCI FULWOOD DESENV LOGÍSTICO FUNDO DE INVEST IMOBILIÁRIO;25/02/2021;INVESTIDOR QUALIFICADO;BR06X4CTF005;85.440.800.014.896;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;;450083.31;51332.73;99;122314511.39;98240952.18;1,14981E+13;0.00458142251283705;0.001229;0.001229;
36.200.654/0001-06;01/09/2022;1;11/10/2022;VINCI FULWOOD DESENV LOGÍSTICO FUNDO DE INVEST IMOBILIÁRIO;25/02/2021;INVESTIDOR QUALIFICADO;BR06X4CTF005;11.107.304.001;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;;404499.62;47191.2;101;147700612.31;123760261.28;1,11422E+14;0.00326841278304063;0.259762;0.259762;
36.200.654/0001-06;01/10/2022;1;11/11/2022;VINCI FULWOOD DESENV LOGÍSTICO FUNDO DE INVEST IMOBILIÁRIO;25/02/2021;INVESTIDOR QUALIFICADO;BR06X4CTF005;11.725.704.003;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;;2273278.05;11757.73;105;141736228.42;127913009.32;1,09088E+14;0.017772062920613;0.033554;0.033554;
36.200.654/0001-06;01/11/2022;1;13/12/2022;VINCI FULWOOD DESENV LOGÍSTICO FUNDO DE INVEST IMOBILIÁRIO;25/02/2021;INVESTIDOR QUALIFICADO;BR06X4CTF005;11.725.704.001;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;;480355.55;6416.78;104;140041633.23;127927800.46;1,091E+14;0.00375489571674607;0.000115;0.000115;
36.200.654/0001-06;01/12/2022;1;16/01/2023;VINCI FULWOOD DESENV LOGÍSTICO FUNDO DE INVEST IMOBILIÁRIO;25/02/2021;INVESTIDOR QUALIFICADO;BR06X4CTF005;1267196.98;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;;528391.12;176456.06;107;141651675.53;139896490.93;1,10398E+14;0.00377701482351256;0.0936;0.0936;
36.200.677/0001-10;01/01/2022;1;15/02/2022;GTIS BRAZIL LOGISTICS FUNDO DE INVESTIMENTO IMOBILIÁRIO;03/08/2021;INVESTIDORES EM GERAL;BRGTLGCTF009;7173000;N;N;Renda;Logística;Ativa;Indeterminado;5021100;409871.54;;74;1394124935.9;702532554.18;9,79412E+14;0.00058341999607179;0.000392;-0.006707;0.007099
36.200.677/0001-10;01/02/2022;1;09/03/2022;GTIS BRAZIL LOGISTICS FUNDO DE INVESTIMENTO IMOBILIÁRIO;03/08/2021;INVESTIDORES EM GERAL;BRGTLGCTF009;7173000;N;N;Renda;Logística;Ativa;Indeterminado;5021100;368805.76;;77;1395601749.68;699410585.54;9,7506E+14;0.000527309376816556;0.002704;-0.004443;0.007147
36.200.677/0001-10;01/03/2022;1;12/04/2022;GTIS BRAZIL LOGISTICS FUNDO DE INVESTIMENTO IMOBILIÁRIO;03/08/2021;INVESTIDORES EM GERAL;BRGTLGCTF009;7173000;N;N;Renda;Logística;Ativa;Indeterminado;5021100;424542.04;;83;1395861984.27;693451892.75;9,66753E+13;0.000607832900743471;-0.001278;-0.008519;0.007241
36.200.677/0001-10;01/04/2022;1;13/05/2022;GTIS BRAZIL LOGISTICS FUNDO DE INVESTIMENTO IMOBILIÁRIO;03/08/2021;INVESTIDORES EM GERAL;BRGTLGCTF009;7173000;N;N;Renda;Logística;Ativa;Indeterminado;5021100;363455.33;;86;1396211688.07;686120716.23;9,56532E+14;0.000529725048963779;-0.003331;-0.010572;0.007241
36.200.677/0001-10;01/05/2022;1;06/06/2022;GTIS BRAZIL LOGISTICS FUNDO DE INVESTIMENTO IMOBILIÁRIO;03/08/2021;INVESTIDORES EM GERAL;BRGTLGCTF009;7173000;N;N;Renda;Logística;Ativa;Indeterminado;5021100;414607.53;;86;1395650643.85;675663743.88;9,41954E+14;0.000613629980527171;-0.007922;-0.01524;0.007318
36.200.677/0001-10;01/06/2022;1;11/07/2022;GTIS BRAZIL LOGISTICS FUNDO DE INVESTIMENTO IMOBILIÁRIO;03/08/2021;INVESTIDORES EM GERAL;BRGTLGCTF009;7173000;N;N;Renda;Logística;Ativa;Indeterminado;5021100;391260;;87;1395891895.3;670658370.66;9,34976E+14;0.000583396878525438;2.3E-05;-0.007408;0.007431
36.200.677/0001-10;01/07/2022;1;09/08/2022;GTIS BRAZIL LOGISTICS FUNDO DE INVESTIMENTO IMOBILIÁRIO;03/08/2021;INVESTIDORES EM GERAL;BRGTLGCTF009;7173000;N;N;Renda;Logística;Ativa;Indeterminado;5021100;389108.44;;94;1395996666.35;666861902.66;9,29683E+14;0.000583491782103479;0.00183;-0.00566;0.00749
36.200.677/0001-10;01/08/2022;1;12/09/2022;GTIS BRAZIL LOGISTICS FUNDO DE INVESTIMENTO IMOBILIÁRIO;03/08/2021;INVESTIDORES EM GERAL;BRGTLGCTF009;7173000;N;N;Renda;Logística;Ativa;Indeterminado;5021100;502866.21;;97;1395850752.07;666682130.07;9,29433E+14;0.000754281819354;0.00726;-0.000269;0.007529
36.200.677/0001-10;01/09/2022;1;06/10/2022;GTIS BRAZIL LOGISTICS FUNDO DE INVESTIMENTO IMOBILIÁRIO;03/08/2021;INVESTIDORES EM GERAL;BRGTLGCTF009;7173000;N;N;Renda;Logística;Ativa;Indeterminado;5021100;38894.19;;109;1395711096.16;670279172.53;9,34447E+14;580.268.514.881.524;0.012926;0.005395;0.007531
36.200.677/0001-10;01/10/2022;1;09/11/2022;GTIS BRAZIL LOGISTICS FUNDO DE INVESTIMENTO IMOBILIÁRIO;03/08/2021;INVESTIDORES EM GERAL;BRGTLGCTF009;7173000;N;N;Renda;Logística;Ativa;Indeterminado;5021100;37198.85;;121;1406025016.92;672598968.17;9,37682E+14;55.306.135.989.489;0.010951;0.00346;0.007491
36.200.677/0001-10;01/11/2022;1;12/12/2022;GTIS BRAZIL LOGISTICS FUNDO DE INVESTIMENTO IMOBILIÁRIO;03/08/2021;INVESTIDORES EM GERAL;BRGTLGCTF009;7173000;N;N;Renda;Logística;Ativa;Indeterminado;5021100;37274.66;;123;1406247043.5;671749268.02;9,36497E+14;554.889.476.989.951;0.006202;-0.001263;0.007465
36.200.677/0001-10;01/12/2022;2;13/02/2023;GTIS BRAZIL LOGISTICS FUNDO DE INVESTIMENTO IMOBILIARIO;03/08/2021;INVESTIDORES EM GERAL;BRGTLGCTF009;7173000;N;N;Renda;Logística;Ativa;Indeterminado;5021100;41026.19;;129;1415787225.19;677644001.11;9,44715E+13;605.423.938.421.914;0.01625;0.008775;0.007475
36.200.701/0001-11;01/01/2022;1;17/02/2022;TELLUS DESENVOLVIMENTO LOGÍSTICO FUNDO DE INV. IMOBILIÁRIO;08/07/2021;INVESTIDOR PROFISSIONAL;;987.470.582;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;;2971.76;;2;19240222.12;9716393.27;9,83968E+12;0.000305766517337219;-0.000273;-0.000273;
